id, folder, n_r, n_theta, aspect_ratio, shell_depth, chebyshev, rotation, magnetism, viscous_heating, ohmic_heating, Ekman_Number, Prandtl_Number, Magnetic_Prandtl_Number, Rayleigh_Number, Modified_Rayleigh_Number, no_slip_boundaries, fix_tvar_bottom, T_bottom, fix_dtdr_bottom, dTdr_bottom, fix_tvar_top, T_top, fix_dtdr_top, dTdr_top, reference_type, heating_type, poly_n, poly_Nrho, gravity_power, dimensional, hyperdiffusion, hyperdiffusion_alpha, hyperdiffusion_beta, 
  93, mheimpel/Jup95/nsb/poly_n1/E1n6/runM3,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.800000000000E+02,      3.000000000000E+00, 
  94, mheimpel/Jup95/nsb/poly_n1/E1n6/runM4,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.250000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.600000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
  95, mheimpel/Jup95/nsb/poly_n1/E1n6/runM5,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.250000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.600000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
  96, mheimpel/Jup95/nsb/poly_n1/E1n6/runM6,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.250000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.600000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
  97, mheimpel/Jup95/nsb/poly_n1/E1n6/runM7,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.250000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.600000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
  98, mheimpel/Jup95/nsb/poly_n1/E2n6/run1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      2.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
  99, mheimpel/Jup95/nsb/poly_n1/E3n5/run1,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.000000000000E+01,      3.000000000000E+00, 
 100, mheimpel/Jup95/nsb/poly_n1/E3n5/run2,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.667000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.500000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      4.000000000000E+01,      3.000000000000E+00, 
 101, mheimpel/Jup95/nsb/poly_n1/E3n5/run3,      384,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      8.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.250000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      8.000000000000E+01,      3.000000000000E+00, 
 102, mheimpel/Jup95/nsb/poly_n1/E3n5/run4,      384,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 103, mheimpel/Jup95/nsb/poly_n1/E3n5/run5,      512,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.500000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      4.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 104, mheimpel/Jup95/nsb/poly_n1/E3n5/run6,      512,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 105, mheimpel/Jup95/nsb/poly_n1/E3n5/run7,      512,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 106, mheimpel/Jup95/nsb/poly_n1/E3n5/run8,      512,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 107, mheimpel/Jup95/nsb/poly_n1/E3n6/nick_cetus_test,      768,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 108, mheimpel/Jup95/nsb/poly_n1/E3n6/run1,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 109, mheimpel/Jup95/nsb/poly_n1/E3n6/run2,      768,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 110, mheimpel/Jup95/nsb/poly_n1/E3n6/run3,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 111, mheimpel/Jup95/nsb/poly_n1/E3n6/run4,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 112, mheimpel/Jup95/nsb/poly_n1/E3n6/run5,      768,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 113, mheimpel/Jup95/nsb/poly_n1/E3n6/run6,      512,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      4.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 114, mheimpel/Jup95/nsb/poly_n1/E3n6/run7,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      4.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 115, mheimpel/Jup95/nsb/poly_n1/E3n6/run8,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      2.500000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 116, mheimpel/Jup95/nsb/poly_n1/E3n6/runM1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 117, mheimpel/Jup95/nsb/poly_n1/E3n7/run1a,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      5.000000000000E-07,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 118, mheimpel/Jup95/nsb/poly_n2/E1n5/run1,      512,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.200000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      9.000000000000E+01,      3.000000000000E+00, 
 119, mheimpel/Jup95/nsb/poly_n2/E1n5/run2,      512,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.200000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      9.000000000000E+01,      3.000000000000E+00, 
 120, mheimpel/Jup95/nsb/poly_n2/E3n5/run1,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.300000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      6.000000000000E+01,      3.000000000000E+00, 
 121, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n4/run1,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.500000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      6.000000000000E+01,      3.000000000000E+00, 
 122, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n4/run2,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      4.000000000000E+01,      3.000000000000E+00, 
 123, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n4/run3,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.500000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+01,      3.000000000000E+00, 
 124, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n5/run01,      512,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      9.000000000000E+01,      3.000000000000E+00, 
 125, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n5/run02,      512,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      6.000000000000E+01,      3.000000000000E+00, 
 126, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n5/run03,      512,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.350000000000E+02,      3.000000000000E+00, 
 127, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n5/run04,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      9.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.800000000000E+02,      3.000000000000E+00, 
 128, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n5/run1,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      9.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.800000000000E+02,      3.000000000000E+00, 
 129, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n6/run01,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 130, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n6/run02,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 131, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n6/runR1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 132, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n6/runR2,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 133, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n6/runR3,      768,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 134, mheimpel/Jup95/fsb/poly_n2/heating_type1/E1n6/runR4,      768,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 135, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n4/run1,      256,      576,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.000000000000E+01,      3.000000000000E+00, 
 136, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n4/run2,      256,      576,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+01,      3.000000000000E+00, 
 137, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n4/run3,      256,      576,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.500000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+01,      3.000000000000E+00, 
