id, folder, :math:`N_{r}`, :math:`N_{\theta}`, :math:`Np_{column}`, :math:`Np_{row}`, :math:`r_i / r_o`, :math:`r_o - r_i`, Chebyshev grid, rotation, magnetism, viscous heating, Ohmic heating, :math:`E`, :math:`Pr`, :math:`Pm`, :math:`Ra`, :math:`Ram`, Non slip boundary, Fixed :math:`T` at :math:`r_i`, :math:`T(r_i)`, Fixed :math:`\frac{dT}{dr}` at :math:`r_i`, :math:`\frac{dT}{dr}|_{r=r_i}`, Fixed :math:`T` at :math:`r_o`, :math:`T(r_o)`, Fixed :math:`\frac{dT}{dr}` at :math:`r_o`, :math:`\frac{dT}{dr}|_{r=r_o}`, Reference type, Heating type, :math:`n_{p}`, :math:`n_{\rho}`, :math:`n_{g}`, Hyper-diffusion, :math:`\alpha`, :math:`\beta`, 
  90,      512,     1152,      256,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      8.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
  91,      512,     1152,      256,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
  92,      512,     1152,      256,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
  93,      768,     1536,      128,      256,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
  94,      512,     1536,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
  95,      768,     1536,      256,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
  96,     1024,     1536,      512,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
  97,     1024,     1536,      512,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
  98,      768,     1152,      256,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
  99,      512,     1152,      256,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      4.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
 100,      512,     1536,      256,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      4.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 101,     1024,     1536,     1024,       32,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      2.500000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 102,     1024,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
 103,     1024,     1536,      512,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      5.000000000000E-07,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 104,      512,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.200000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      9.000000000000E+01,      3.000000000000E+00, 
 105,      512,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.200000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      9.000000000000E+01,      3.000000000000E+00, 
 106,      384,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.300000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      6.000000000000E+01,      3.000000000000E+00, 
 107,      384,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.500000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      6.000000000000E+01,      3.000000000000E+00, 
 108,      384,      768,      128,      256,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      4.000000000000E+01,      3.000000000000E+00, 
 109,      384,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.500000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+01,      3.000000000000E+00, 
 110,      512,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      9.000000000000E+01,      3.000000000000E+00, 
 111,      512,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      6.000000000000E+01,      3.000000000000E+00, 
 112,      512,     1152,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.350000000000E+02,      3.000000000000E+00, 
 113,      512,     1536,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      9.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 114,      512,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      9.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 115,     1024,     1536,      256,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 116,     1024,     1536,      256,      256,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 117,     1024,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 118,     1024,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 119,      768,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 120,      768,     1536,      768,      341,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 121,      256,      576,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+01,      3.000000000000E+00, 
 122,      256,      576,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+01,      3.000000000000E+00, 
 123,      256,      576,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.500000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+01,      3.000000000000E+00, 
 124,      384,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+01,      3.000000000000E+00, 
 125,      384,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      6.000000000000E+01,      3.000000000000E+00, 
 126,      384,      768,      128,      256,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      6.000000000000E+01,      3.000000000000E+00, 
 127,      384,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.300000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      6.000000000000E+01,      3.000000000000E+00, 
 128,      384,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      2.500000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      6.000000000000E+01,      3.000000000000E+00, 
 129,      384,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      6.000000000000E+01,      3.000000000000E+00, 
 130,      384,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.300000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      6.000000000000E+01,      3.000000000000E+00, 
 131,      512,     1536,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      9.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 132,      512,     1536,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 133,      512,     1536,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      7.500000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 134,      512,     1536,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      7.500000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 135,      512,     1536,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.500000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 136,      512,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 137,      512,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
